Name,Platform,Genre,Year,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade
Need for Speed: The Run,PC,Action,2011,Electronic Arts,0.09,0.21,0.0,0.07,0.37,2010
Need for Speed: The Run,PlayStation,Action,2011,Electronic Arts,0.58,1.06,0.03,0.37,2.04,2010
Need for Speed: The Run,Nintendo,Action,2011,Electronic Arts,0.13,0.13,0.01,0.03,0.29,2010
Need for Speed: The Run,Xbox,Action,2011,Electronic Arts,0.63,0.58,0.0,0.15,1.38,2010
Need for Speed: V-Rally,PlayStation,Racing,1997,Infogrames,0.43,0.29,0.09,0.06,0.87,1990
Negima!? 3-Jikanme ~Koi to Mahou to Sekaiju Densetsu~,PlayStation,Adventure,2006,Konami Digital Entertainment,0.0,0.0,0.04,0.0,0.04,2000
Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,Nintendo,Adventure,2007,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,2000
"Negima!? Chou Mahora Taisen Kattoiin, Keiyaku Shikkou Dechai masuu",Nintendo,Adventure,2006,Marvelous Interactive,0.0,0.0,0.04,0.0,0.04,2000
Negima!? Dream Tactic Yumemiru Otome Princess,PlayStation,Strategy,2007,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2000
Neighborhood Games,Nintendo,Misc,2009,THQ,0.17,0.02,0.0,0.01,0.2,2000
Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,Nintendo,Fighting,2013,Arc System Works,0.0,0.0,0.03,0.0,0.03,2010
Nendoroid Generation,PlayStation,Role-Playing,2012,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,2010
Neo Angelique,PlayStation,Adventure,2006,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,2000
Neo Angelique Special,PlayStation,Adventure,2008,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,2000
Neo Atlas,PlayStation,Strategy,1998,ArtDink,0.0,0.0,0.09,0.01,0.09,1990
Neo Contra,PlayStation,Shooter,2004,Konami Digital Entertainment,0.1,0.08,0.0,0.03,0.21,2000
NeoGeo Battle Coliseum,PlayStation,Fighting,2005,Ignition Entertainment,0.16,0.13,0.0,0.04,0.33,2000
Neon Genesis Evangelion,Nintendo,Adventure,1999,Namco Bandai Games,0.0,0.0,0.06,0.0,0.06,1990
Neon Genesis Evangelion,Other,Adventure,1996,Sega,0.0,0.0,0.44,0.0,0.44,1990
Neon Genesis Evangelion 2nd Impression,Other,Role-Playing,1997,Sega,0.0,0.0,0.42,0.0,0.42,1990
Neopets Petpet Adventures: The Wand of Wishing,PlayStation,Adventure,2006,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.12,2000
Neopets Puzzle Adventure,Nintendo,Puzzle,2008,Capcom,0.26,0.0,0.0,0.02,0.29,2000
Neopets Puzzle Adventure,Nintendo,Puzzle,2008,Capcom,0.19,0.02,0.0,0.02,0.23,2000
Neopets: The Darkest Faerie,PlayStation,Adventure,2005,Sony Computer Entertainment,0.15,0.12,0.0,0.04,0.3,2000
Nep League DS,Nintendo,Sports,2007,Jaleco,0.0,0.0,0.18,0.0,0.18,2000
Nervous Brickdown,Nintendo,Puzzle,2007,Eidos Interactive,0.0,0.01,0.0,0.0,0.02,2000
Net High,PlayStation,Adventure,2015,Marvelous Games,0.0,0.0,0.02,0.0,0.02,2010
Netsu Chu! Pro Yakyuu 2002,PlayStation,Sports,2002,Namco Bandai Games,0.0,0.0,0.25,0.0,0.25,2000
Netsu Chu! Pro Yakyuu 2003,PlayStation,Sports,2003,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,2000
Nettou! Powerful Koushien,Nintendo,Sports,2010,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2010
NeverDead,PlayStation,Shooter,2012,Konami Digital Entertainment,0.06,0.04,0.01,0.02,0.13,2010
NeverDead,Xbox,Shooter,2012,Konami Digital Entertainment,0.06,0.03,0.0,0.01,0.1,2010
Neverland Card Battles,PlayStation,Role-Playing,2008,Idea Factory,0.04,0.0,0.0,0.01,0.05,2000
Neverwinter Nights,PC,Role-Playing,2002,Atari,0.0,0.03,0.0,0.01,0.03,2000
Neverwinter Nights 2,PC,Role-Playing,2006,Atari,0.0,0.02,0.0,0.0,0.03,2000
Neverwinter Nights 2: Mask of the Betrayer,PC,Role-Playing,2007,Atari,0.0,0.01,0.0,0.0,0.01,2000
Neverwinter Nights Diamond,PC,Role-Playing,2004,Atari,0.0,0.02,0.0,0.0,0.03,2000
New Atelier Rorona: Hajimari no Monogatari,Nintendo,Action,2015,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,2010
New Carnival Games,Nintendo,Misc,2010,Take-Two Interactive,0.16,0.05,0.0,0.02,0.23,2010
New Carnival Games,Nintendo,Misc,2010,Take-Two Interactive,0.35,0.21,0.0,0.05,0.61,2010
New International Track & Field,Nintendo,Sports,2008,Konami Digital Entertainment,0.07,0.0,0.0,0.01,0.08,2000
New Interpretation Stranger of Sword City,PlayStation,Role-Playing,2016,Experience Inc.,0.0,0.0,0.01,0.0,0.01,2010
New Legends,Xbox,Action,2002,THQ,0.07,0.02,0.0,0.0,0.09,2000
New Love Plus,Nintendo,Simulation,2012,Konami Digital Entertainment,0.0,0.0,0.19,0.0,0.19,2010
New Play Control! Donkey Kong Jungle Beat,Nintendo,Platform,2008,Nintendo,0.24,0.17,0.14,0.05,0.61,2000
New Play Control! Mario Power Tennis,Nintendo,Sports,2009,Nintendo,0.37,0.69,0.28,0.14,1.48,2000
New Play Control! Pikmin,Nintendo,Strategy,2008,Nintendo,0.29,0.14,0.19,0.04,0.66,2000
New Play Control! Pikmin 2,Nintendo,Strategy,2009,Nintendo,0.11,0.14,0.33,0.02,0.6,2000
New Prince of Tennis: Go to the Top,Nintendo,Action,2015,FuRyu,0.0,0.0,0.05,0.0,0.05,2010
New Super Luigi U,Nintendo,Platform,2013,Nintendo,1.27,0.62,0.18,0.16,2.22,2010
New Super Mario Bros.,Nintendo,Platform,2006,Nintendo,11.38,9.23,6.5,2.9,30.01,2000
New Super Mario Bros. 2,Nintendo,Platform,2012,Nintendo,3.66,3.07,2.47,0.63,9.82,2010
New Super Mario Bros. U,Nintendo,Platform,2012,Nintendo,2.32,1.3,1.27,0.31,5.19,2010
New Super Mario Bros. Wii,Nintendo,Platform,2009,Nintendo,14.59,7.06,4.7,2.26,28.62,2000
New Tokyo Legacy: Operation Babel,PlayStation,Role-Playing,2015,5pb,0.0,0.0,0.03,0.0,0.03,2010
"NewU Fitness First Mind Body, Yoga & Pilates Workout",Nintendo,Sports,2010,Black Bean Games,0.12,0.02,0.0,0.01,0.15,2010
Next Generation of Chaos,PlayStation,Role-Playing,2002,Idea Factory,0.0,0.0,0.05,0.0,0.05,2000
"Ni Hao, Kai-lan: New Year's Celebration",Nintendo,Misc,2009,Take-Two Interactive,0.19,0.0,0.0,0.01,0.2,2000
"Ni Hao, Kai-lan: Super Game Day",PlayStation,Misc,2009,Take-Two Interactive,0.04,0.03,0.0,0.01,0.08,2000
"Ni Hao, Kai-lan: Super Game Day",Nintendo,Misc,2009,Take-Two Interactive,0.18,0.0,0.0,0.01,0.19,2000
Ni no Kuni: Wrath of the White Witch,PlayStation,Role-Playing,2011,Namco Bandai Games,0.6,0.51,0.21,0.23,1.55,2010
NiGHTS into dreams...,PlayStation,Platform,2008,Sega,0.0,0.0,0.01,0.0,0.01,2000
NiGHTS into dreams...,Other,Platform,1996,Sega,0.0,0.0,0.43,0.0,0.43,1990
NiGHTS: Journey of Dreams,Nintendo,Platform,2007,Sega,0.33,0.03,0.04,0.03,0.42,2000
Nichibeikan Pro Yakyuu: Final League,PlayStation,Sports,2002,SquareSoft,0.0,0.0,0.07,0.0,0.07,2000
Nichibutsu Arcade Classics,Nintendo,Misc,1995,Nichibutsu,0.0,0.0,0.28,0.0,0.28,1990
NickToons: Racing,Nintendo,Racing,2002,Infogrames,0.19,0.07,0.0,0.0,0.27,2000
NickToons: Racing,PlayStation,Racing,2001,Hasbro Interactive,0.09,0.06,0.0,0.01,0.17,2000
Nickelodeon Dance,Nintendo,Misc,2011,Take-Two Interactive,0.23,0.01,0.0,0.02,0.26,2010
Nickelodeon Dance,Xbox,Misc,2011,Take-Two Interactive,0.08,0.02,0.0,0.01,0.11,2010
Nickelodeon Fit,Nintendo,Sports,2010,Take-Two Interactive,0.78,0.09,0.0,0.06,0.93,2010
Nickelodeon Party Blast,Nintendo,Misc,2002,Atari,0.19,0.05,0.0,0.01,0.25,2000
Nickelodeon Party Blast,Xbox,Misc,2002,Infogrames,0.16,0.05,0.0,0.01,0.22,2000
Nickelodeon Team Umizoomi,Nintendo,Action,2011,Take-Two Interactive,0.45,0.0,0.0,0.03,0.48,2010
Nicktoons Collection: Game Boy Advance Video Volume 1,Nintendo,Misc,2004,Unknown,0.46,0.17,0.0,0.01,0.64,2000
Nicktoons Collection: Game Boy Advance Video Volume 2,Nintendo,Misc,2004,Unknown,0.16,0.06,0.0,0.0,0.22,2000
Nicktoons Collection: Game Boy Advance Video Volume 3,Nintendo,Misc,2005,Unknown,0.01,0.01,0.0,0.0,0.02,2000
Nicktoons: Attack of the Toybots,Nintendo,Platform,2007,THQ,0.04,0.0,0.0,0.0,0.05,2000
Nicktoons: Attack of the Toybots,PlayStation,Platform,2007,THQ,0.24,0.19,0.0,0.06,0.5,2000
Nicktoons: Attack of the Toybots,Nintendo,Platform,2007,THQ,0.4,0.0,0.0,0.03,0.44,2000
Nicktoons: Battle for Volcano Island,Nintendo,Action,2006,THQ,0.28,0.0,0.0,0.02,0.3,2000
Nicktoons: Freeze Frame Frenzy,Nintendo,Action,2004,THQ,0.29,0.11,0.0,0.01,0.4,2000
Nicktoons: MLB,Nintendo,Sports,2011,Take-Two Interactive,0.1,0.0,0.0,0.01,0.1,2010
Nicktoons: MLB,Nintendo,Sports,2011,Take-Two Interactive,0.15,0.0,0.0,0.01,0.16,2010
Nicktoons: MLB,Xbox,Sports,2011,Take-Two Interactive,0.12,0.0,0.0,0.01,0.13,2010
Nicktoons: Movin',PlayStation,Action,2004,THQ,0.16,0.12,0.0,0.04,0.32,2000
Nicktoons: Unite!,Nintendo,Adventure,2006,THQ,0.1,0.0,0.0,0.01,0.11,2000
Nicktoons: Unite!,Nintendo,Adventure,2005,THQ,0.27,0.07,0.0,0.01,0.35,2000
Nicktoons: Unite!,PlayStation,Adventure,2005,THQ,0.34,0.01,0.0,0.06,0.41,2000
Nicola Kanshuu: Model * Oshare Audition,Nintendo,Misc,2010,Alchemist,0.0,0.0,0.06,0.0,0.06,2010
Nicola Kanshuu: Model * Oshare Audition 2,Nintendo,Action,2011,Alchemist,0.0,0.0,0.06,0.0,0.06,2010
Nicola Kanshuu: Model Oshare * Audition Platina,Nintendo,Action,2012,Alchemist,0.0,0.0,0.08,0.0,0.08,2010
NieR,PlayStation,Role-Playing,2010,Square Enix,0.17,0.2,0.2,0.07,0.64,2010
NieR,Xbox,Role-Playing,2010,Square Enix,0.13,0.1,0.04,0.02,0.29,2010
Night Head: The Labyrinth,PlayStation,Adventure,1995,Fuji,0.0,0.0,0.03,0.0,0.03,1990
Night Warriors: Darkstalkers' Revenge,Other,Fighting,1995,Virgin Interactive,0.0,0.0,0.34,0.0,0.34,1990
Night Wizard the Video Game: Denial of the World,PlayStation,Adventure,2008,5pb,0.0,0.0,0.02,0.0,0.02,2000
Night at the Museum: Battle of the Smithsonian,Nintendo,Action,2009,Majesco Entertainment,0.12,0.18,0.0,0.04,0.34,2000
Night at the Museum: Battle of the Smithsonian,Nintendo,Action,2009,Majesco Entertainment,0.17,0.13,0.0,0.03,0.33,2000
Night at the Museum: Battle of the Smithsonian,Xbox,Action,2009,Majesco Entertainment,0.07,0.03,0.0,0.01,0.11,2000
NightCaster,Xbox,Action,2002,Microsoft Game Studios,0.1,0.03,0.0,0.0,0.13,2000
NightCaster II: Equinox,Xbox,Action,2002,Jaleco,0.03,0.01,0.0,0.0,0.05,2000
NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,Other,Misc,1996,Sonnet,0.0,0.0,0.02,0.0,0.02,1990
Nightmare Creatures,Nintendo,Action,1996,Activision,0.21,0.05,0.0,0.0,0.26,1990
Nightmare Creatures,PlayStation,Action,1997,Sony Computer Entertainment,0.35,0.24,0.0,0.04,0.63,1990
Nightmare Creatures II,PlayStation,Action,2000,Konami Digital Entertainment,0.09,0.06,0.0,0.01,0.17,2000
Nights of Azure,PlayStation,Action,2015,Tecmo Koei,0.03,0.02,0.0,0.01,0.06,2010
Nightshade,PlayStation,Action,2003,Sega,0.06,0.04,0.0,0.01,0.12,2000
Nihon Keizai Shinbunsha Kanshuu: Shiranai Mamade wa Son o Suru Mono ya Okane no Shikumi DS,Nintendo,Misc,2009,Nintendo,0.0,0.0,0.1,0.0,0.1,2000
Nihon Pro Mahjong Kishikai Kanshuu: Pro Ni Naru Mahjong DS,Nintendo,Misc,2005,Success,0.0,0.0,0.04,0.0,0.04,2000
Nike+ Kinect Training,Xbox,Sports,2012,Microsoft Game Studios,0.02,0.02,0.0,0.0,0.05,2010
Niko Puchi Girls Runway,Nintendo,Misc,2015,Happinet,0.0,0.0,0.02,0.0,0.02,2010
Nikoli's Pencil Puzzle,Nintendo,Puzzle,2011,Hudson Soft,0.05,0.03,0.0,0.01,0.08,2010
Nil Admirari no Tenbin: Teito Genwaku Toukidan,PlayStation,Adventure,2016,Idea Factory,0.0,0.0,0.02,0.0,0.02,2010
Ninja Assault,PlayStation,Shooter,2002,Namco Bandai Games,0.05,0.04,0.0,0.01,0.11,2000
Ninja Blade,Xbox,Action,2009,Microsoft Game Studios,0.14,0.14,0.02,0.03,0.33,2000
Ninja Gaiden,Xbox,Action,2004,Microsoft Game Studios,0.92,0.2,0.07,0.04,1.23,2000
Ninja Gaiden 3,PlayStation,Action,2012,Tecmo Koei,0.19,0.1,0.11,0.05,0.44,2010
Ninja Gaiden 3,Nintendo,Action,2012,Nintendo,0.15,0.03,0.0,0.02,0.19,2010
Ninja Gaiden 3,Xbox,Action,2012,Tecmo Koei,0.16,0.05,0.03,0.02,0.25,2010
Ninja Gaiden Black,Xbox,Action,2005,Microsoft Game Studios,0.07,0.02,0.0,0.0,0.09,2000
Ninja Gaiden II,Xbox,Action,2008,Tecmo Koei,0.65,0.22,0.05,0.1,1.01,2000
Ninja Gaiden Sigma,PlayStation,Action,2007,Eidos Interactive,0.57,0.33,0.09,0.16,1.15,2000
Ninja Gaiden Sigma,PlayStation,Action,2012,Tecmo Koei,0.13,0.06,0.04,0.04,0.27,2010
Ninja Gaiden Sigma 2,PlayStation,Action,2009,Ubisoft Annecy,0.52,0.16,0.08,0.1,0.86,2000
Ninja Gaiden Sigma 2,PlayStation,Action,2013,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,2010
Ninja Gaiden: Dragon Sword,Nintendo,Action,2008,Tecmo Koei,0.17,0.02,0.02,0.02,0.22,2000
Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,Other,Platform,1986,Hudson Soft,0.0,0.0,1.5,0.0,1.5,1980
Ninja Reflex,Nintendo,Action,2008,Electronic Arts,0.09,0.0,0.0,0.01,0.1,2000
Ninja Reflex,Nintendo,Action,2008,Electronic Arts,0.11,0.01,0.0,0.01,0.12,2000
Ninja Warriors,Nintendo,Action,1993,Titus,0.0,0.0,0.07,0.0,0.07,1990
Ninja: Shadow of Darkness,PlayStation,Action,1998,Eidos Interactive,0.21,0.14,0.0,0.02,0.38,1990
Ninjabread Man,Nintendo,Action,2007,Popcorn Arcade,0.07,0.0,0.0,0.01,0.08,2000
Ninjatown,Nintendo,Strategy,2008,SouthPeak Games,0.12,0.0,0.0,0.01,0.14,2000
Ninokuni: Shikkoku no Madoushi,Nintendo,Role-Playing,2010,Level 5,0.0,0.0,0.54,0.0,0.54,2010
Nintendo Land,Nintendo,Misc,2012,Nintendo,2.55,1.11,0.46,0.33,4.44,2010
Nintendo Presents: Crossword Collection,Nintendo,Puzzle,2009,Nintendo,0.0,0.21,0.0,0.02,0.24,2000
Nintendo Presents: New Style Boutique 2 - Fashion Forward,Nintendo,Misc,2015,Nintendo,0.01,0.61,0.02,0.04,0.69,2010
Nintendo World Cup,Other,Sports,1990,Nintendo,0.28,0.5,0.65,0.05,1.48,1990
Nintendogs,Nintendo,Simulation,2005,Nintendo,9.07,11.0,1.93,2.75,24.76,2000
Nintendogs + cats,Nintendo,Simulation,2011,Nintendo,1.44,1.37,0.73,0.27,3.81,2010
Nintendogs and Cats Golden Retriever and New Friends,Nintendo,Action,2011,Nintendo,0.0,0.01,0.0,0.0,0.01,2010
Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,Other,Sports,1998,Sega,0.0,0.0,0.12,0.0,0.12,1990
Nippon no Asoko de,PlayStation,Misc,2008,Sony Computer Entertainment,0.0,0.0,0.03,0.0,0.03,2000
Nisekoi: Yomeiri!?,PlayStation,Adventure,2014,Konami Digital Entertainment,0.0,0.0,0.03,0.0,0.03,2010
Nisenochigiri,PlayStation,Adventure,2010,Idea Factory,0.0,0.0,0.02,0.0,0.02,2010
Nisenochigiri: Omoide no Saki e,PlayStation,Adventure,2011,Idea Factory,0.0,0.0,0.03,0.0,0.03,2010
Nishijin Pachinko Monogatari 2,Nintendo,Misc,1996,KSS,0.0,0.0,0.03,0.0,0.03,1990
Nitrobike,Nintendo,Racing,2008,Ubisoft,0.11,0.01,0.0,0.01,0.14,2000
Nitroplus Blasterz: Heroines Infinite Duel,PlayStation,Fighting,2015,Nitroplus,0.0,0.0,0.01,0.0,0.01,2010
Nitroplus Blasterz: Heroines Infinite Duel,PlayStation,Fighting,2015,Marvelous Interactive,0.01,0.0,0.02,0.0,0.04,2010
No Fate! Only the Power of Will,Xbox,Adventure,2010,Alchemist,0.0,0.0,0.01,0.0,0.01,2010
No Fear Downhill Mountain Biking,PlayStation,Sports,1998,Codemasters,0.07,0.05,0.0,0.01,0.13,1990
No Man's Sky,PlayStation,Action,2016,Hello Games,0.58,0.74,0.02,0.26,1.6,2010
No More Heroes,Nintendo,Action,2007,Rising Star Games,0.3,0.17,0.04,0.05,0.57,2000
No More Heroes 2: Desperate Struggle,Nintendo,Action,2010,Rising Star Games,0.21,0.12,0.04,0.03,0.41,2010
No More Heroes: Heroes' Paradise,PlayStation,Action,2010,Konami Digital Entertainment,0.1,0.04,0.04,0.02,0.2,2010
No More Heroes: Heroes' Paradise,Xbox,Action,2010,Marvelous Interactive,0.0,0.0,0.02,0.0,0.02,2010
No More Heroes: Red Zone,PlayStation,Action,2011,Marvelous Interactive,0.0,0.0,0.09,0.0,0.09,2010
No One Can Stop Mr. Domino!,PlayStation,Misc,1998,JVC,0.04,0.03,0.0,0.0,0.08,1990
No Rules: Get Phat,Nintendo,Action,2001,TDK Mediactive,0.03,0.01,0.0,0.0,0.04,2000
No.1 Muscle Ranking - Kinniku Banzuke Vol. 1: Oregasaikyouno Otokoda!,PlayStation,Sports,1999,Konami Digital Entertainment,0.0,0.0,0.3,0.02,0.32,1990
No.1 Muscle Ranking - Kinniku Banzuke Vol. 2: Aratanarugenkai Enochousen!,PlayStation,Sports,2000,Konami Digital Entertainment,0.0,0.0,0.14,0.01,0.15,2000
Nobunaga no Yabou DS,Nintendo,Strategy,2006,Tecmo Koei,0.0,0.0,0.01,0.0,0.01,2000
Nobunaga no Yabou DS 2,Nintendo,Strategy,2008,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,2000
Nobunaga no Yabou Online: Houou no Shou,PlayStation,Strategy,2012,Ackkstudios,0.0,0.0,0.01,0.0,0.01,2010
Nobunaga no Yabou: Haouden,Nintendo,Strategy,1993,Tecmo Koei,0.3,0.0,0.32,0.0,0.62,1990
Nobunaga no Yabou: Kakushin with Power-Up Kit,PlayStation,Strategy,2008,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,2000
Nobunaga no Yabou: Ranseiki,PlayStation,Strategy,2002,Tecmo Koei,0.0,0.0,0.13,0.0,0.13,2000
Nobunaga no Yabou: Reppuuden,PlayStation,Strategy,1999,Tecmo Koei,0.0,0.0,0.19,0.01,0.2,1990
Nobunaga no Yabou: Soutensoku with Power-Up Kit,PlayStation,Strategy,2011,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,2010
Nobunaga no Yabou: Souzou,PlayStation,Strategy,2013,Tecmo Koei,0.0,0.0,0.19,0.0,0.19,2010
Nobunaga no Yabou: Souzou,PlayStation,Strategy,2014,Tecmo Koei,0.0,0.0,0.06,0.0,0.06,2010
Nobunaga no Yabou: Tendou,PlayStation,Strategy,2010,Tecmo Koei,0.0,0.0,0.13,0.0,0.13,2010
Nobunaga no Yabou: Tendou with Power-Up Kit,PlayStation,Strategy,2011,Tecmo Koei,0.0,0.0,0.07,0.0,0.07,2010
Nobunaga no Yabou: Tenshoki,Other,Strategy,1995,Tecmo Koei,0.0,0.0,0.11,0.0,0.11,1990
Nobunaga no Yabou: Tenshoki,Nintendo,Strategy,1996,Tecmo Koei,0.0,0.0,0.17,0.0,0.17,1990
Nobunaga's Ambition (3DS),Nintendo,Simulation,2013,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,2010
Nobunaga's Ambition II,Nintendo,Strategy,2015,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,2010
Nobunaga's Ambition: Iron Triangle,PlayStation,Strategy,2006,Tecmo Koei,0.04,0.03,0.0,0.01,0.09,2000
Nobunaga's Ambition: Rise to Power,PlayStation,Strategy,2004,Tecmo Koei,0.0,0.0,0.08,0.0,0.08,2000
Nobunaga's Ambition: Sphere of Influence,PlayStation,Strategy,2014,Tecmo Koei,0.03,0.0,0.0,0.01,0.04,2010
Nobunaga's Ambition: Sphere of Influence,PlayStation,Strategy,2014,Tecmo Koei,0.0,0.0,0.05,0.0,0.05,2010
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PlayStation,Misc,2016,Tecmo Koei,0.0,0.0,0.03,0.0,0.03,2010
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PlayStation,Misc,2016,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,2010
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PlayStation,Misc,2016,Tecmo Koei,0.0,0.0,0.04,0.0,0.04,2010
Nobunaga's Ambition: Tenshouki with Power-Up Kit HD Version,PlayStation,Strategy,2015,Tecmo Koei,0.0,0.0,0.02,0.0,0.02,2010
Nodame Cantabile,Nintendo,Misc,2007,Namco Bandai Games,0.0,0.0,0.1,0.0,0.1,2000
Nodame Cantabile,PlayStation,Misc,2007,Banpresto,0.0,0.0,0.01,0.0,0.01,2000
Nodame Cantabile: Tanoshii Ongaku no Jikan Desu,Nintendo,Misc,2010,Namco Bandai Games,0.0,0.0,0.02,0.0,0.02,2010
Noddy in Toyland,Nintendo,Misc,2011,GSP,0.0,0.05,0.0,0.01,0.06,2010
"Nogizaka Haruka no Himitsu Cosplay, Hajime Mashita",PlayStation,Adventure,2008,ASCII Media Works,0.0,0.0,0.02,0.0,0.02,2000
Nonomura Byoin no Hitobito,Other,Adventure,1996,Elf,0.0,0.0,0.36,0.0,0.36,1990
Nora to Koku no Koubou: Kiri no Mori no Majo,Nintendo,Role-Playing,2011,Atlus,0.0,0.0,0.05,0.0,0.05,2010
Norn + Nonette: Last Era,PlayStation,Action,2015,Idea Factory,0.0,0.0,0.01,0.0,0.01,2010
Norn9: Norn + Nonette,PlayStation,Adventure,2013,Idea Factory,0.0,0.0,0.04,0.0,0.04,2010
Norse by Norsewest: The Return of the Lost Vikings,PlayStation,Action,1997,Interplay,0.04,0.03,0.0,0.0,0.07,1990
North American Hunting Extravaganza,Nintendo,Sports,2008,Zushi Games,0.33,0.0,0.0,0.03,0.36,2000
North American Hunting Extravaganza 2,Nintendo,Sports,2010,Unknown,0.03,0.0,0.0,0.0,0.04,2010
Nostalgia,Nintendo,Role-Playing,2008,Tecmo Koei,0.16,0.0,0.02,0.01,0.19,2000
Nounai Aeshe: IQ Suppli DS,Nintendo,Misc,2006,Spike,0.0,0.0,0.3,0.0,0.3,2000
Nounai Aeshe: IQ Suppli DS 2 - Sukkiri King Ketteisen,Nintendo,Misc,2007,Spike,0.0,0.0,0.05,0.0,0.05,2000
Nova Usagi no Game de Ryuugaku!? DS,Nintendo,Misc,2007,Konami Digital Entertainment,0.0,0.0,0.01,0.0,0.01,2000
Novastorm,PlayStation,Shooter,1995,Psygnosis,0.02,0.02,0.0,0.0,0.04,1990
Now! That's What I Call Music: Dance & Sing,Nintendo,Misc,2011,Unknown,0.0,0.18,0.0,0.04,0.21,2010
Nuclear Strike,PlayStation,Simulation,1997,Electronic Arts,0.66,0.45,0.0,0.08,1.19,1990
Nuclear Strike 64,Nintendo,Simulation,1999,THQ,0.09,0.02,0.0,0.0,0.11,1990
Nurarihyon no Mago: Hyakki Ryouran Taisen,PlayStation,Fighting,2011,Konami Digital Entertainment,0.0,0.0,0.02,0.0,0.02,2010
Nyaruko-San: Nafushigatai Game no You na Mono,PlayStation,Adventure,2013,5pb,0.0,0.0,0.01,0.0,0.01,2010
O.D.T.: Escape... Or Die Trying,PlayStation,Adventure,1997,Psygnosis,0.07,0.05,0.0,0.01,0.12,1990
O.M.G. 26 - Our Mini Games,Nintendo,Puzzle,2007,505 Games,0.02,0.0,0.0,0.0,0.02,2000
OK! Puzzle Stars,Nintendo,Puzzle,2010,Ubisoft,0.0,0.06,0.0,0.01,0.07,2010
OZMAFIA!! -vivace-,PlayStation,Adventure,2015,dramatic create,0.0,0.0,0.03,0.0,0.03,2010
Obscure,PlayStation,Adventure,2004,Microids,0.03,0.03,0.0,0.01,0.07,2000
Obscure,Xbox,Adventure,2004,MC2 Entertainment,0.03,0.01,0.0,0.0,0.04,2000
Obscure: The Aftermath,PlayStation,Action,2009,Playlogic Game Factory,0.05,0.03,0.0,0.02,0.09,2000
Obscure: The Aftermath,Nintendo,Action,2008,Playlogic Game Factory,0.12,0.0,0.0,0.01,0.12,2000
Ocean Commander,Nintendo,Simulation,2009,Valcon Games,0.02,0.0,0.0,0.0,0.03,2000
Ochaken no Heya DS,Nintendo,Simulation,2006,MTO,0.0,0.0,0.12,0.0,0.12,2000
Ochaken no Heya DS 2,Nintendo,Simulation,2007,MTO,0.0,0.0,0.09,0.0,0.09,2000
Octomania,Nintendo,Puzzle,2007,Midas Interactive Entertainment,0.06,0.0,0.0,0.0,0.06,2000
Odama,Nintendo,Misc,2006,Nintendo,0.07,0.02,0.02,0.0,0.11,2000
Oddworld: Abe's Exoddus,PlayStation,Platform,1998,GT Interactive,0.55,0.38,0.0,0.06,0.99,1990
Oddworld: Abe's Oddysee,PlayStation,Platform,1997,GT Interactive,0.75,0.44,0.0,0.06,1.24,1990
Oddworld: Munch's Oddysee,Nintendo,Platform,2003,THQ,0.04,0.02,0.0,0.0,0.06,2000
Oddworld: Munch's Oddysee,Xbox,Platform,2001,Atari,0.54,0.16,0.0,0.03,0.73,2000
Oddworld: Stranger's Wrath,Xbox,Adventure,2005,Electronic Arts,0.19,0.06,0.0,0.01,0.26,2000
Odin Sphere,PlayStation,Role-Playing,2007,Square Enix,0.23,0.18,0.09,0.06,0.56,2000
Odin Sphere: Leifthrasir,PlayStation,Role-Playing,2016,Nippon Ichi Software,0.01,0.02,0.03,0.01,0.06,2010
Odin Sphere: Leifthrasir,PlayStation,Role-Playing,2016,Nippon Ichi Software,0.06,0.03,0.07,0.02,0.18,2010
Odin Sphere: Leifthrasir,PlayStation,Role-Playing,2016,Nippon Ichi Software,0.02,0.03,0.08,0.02,0.15,2010
